"TRE_CN","PREV_TRE_CN","PLT_CN","STATECD","SPCD","DIA","DIAHTCD","TREE_SIZE","TREECLCD","SUBPTYP","VOLCFSND","VOLCFNET","VOLCSNET","VOLBFNET","REGIONAL_DRYBIOT","REGIONAL_DRYBIOM","REGIONAL_DRYBIOSL","DRYBIO_BG","DRYBIO_AG","DRYBIO_WDLD_SPP","DRYBIO_SAPLING","DRYBIO_STUMP","DRYBIO_BOLE","DRYBIO_SAWLOG","DRYBIO_TOP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"211866767020004","167756038010661","247063366010661",39,541,11.7,1,"LARGE",2,1,21.440562,19.707991,14.505082,65.053909,1013.712546,910.487193,6.70118602876103708389150370527366285077E02,2.15934157755118982526756808103108613132E02,1.11634995688730271810764127516367546223E03,,,6.37059524078384971209183435015025081288E01,842.871373344,5.70234564620983426712000750165695094259E02,2.09772631135464220986722931662172954097E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"334956953489998","224928834010661","171867938020004",39,693,6.7,1,"SMALL",2,1,3.93234,3.814369,,,251.832133,223.314466,,3.77170839782284382271042899037013803585E01,1.90398267034781302277167064741217376034E02,,,1.20177822261608455378179459170431150452E01,127.9891731456,,5.03913116630204567393491188241742609892E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334956875489998","224928795010661","171867938020004",39,541,9.7,1,"SMALL",2,1,13.397579,12.585605,,,672.224995,596.101713,,1.40270698073482579639878775476120638667E02,7.20455154402660354003988112560803855505E02,,,4.50537154301640799497334104590359252679E01,526.685625648,,1.48715813324496274054254702101767930237E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"334956891489998","224928812010661","171867938020004",39,541,6.8,1,"SMALL",2,1,4.929943,4.780551,,,308.148603,273.253615,,5.68393244246467748220882687034660990056E01,2.87166537851598592277616597430273528444E02,,,2.13729481648177947037945118438815383699E01,193.805919216,,7.19876704707807975738220855863919900742E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334956894489998","224928815010661","171867938020004",39,541,7.5,1,"SMALL",2,1,6.13592,5.826025,,,383.132812,339.746554,,6.86507924752971507542812594554169976934E01,3.48638759239317646551719832952525875483E02,,,2.4728741671311917532721164902736791721E01,241.21528704,,8.26947305280057290189986680497890837623E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334958445489998","224991999010661","171867983020004",39,318,12.28,1,"LARGE",3,1,20.350971,16.066556,,,1352.649908,1214.910897,,2.07735387064447642612486308643300834412E02,1.07556739058691434804421037676824305126E03,,,4.57603789486180894433497739471059099941E01,818.120756359296,,2.1168625527900025860086060282113714127E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"334948801489998","225006796010661","171867388020004",39,602,5,1,"SMALL",2,1,1.418389,1.361081,,,113.850486,100.957968,,1.62971057614794658501671835017780256048E01,8.06918528817950170429490795797470264698E01,,,6.24455416501458645430983853338917081038E00,49.5199314792,,2.49273672375804305886392410463578556594E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334948818489998","225006813010661","171867388020004",39,331,6.8,1,"SMALL",2,1,3.600515,3.45504,,,189.1065,167.691933,,2.66861613616927031702997708538812455865E01,1.34825187391977330443055318281859469186E02,,,6.5310257771828993758265749301683047635E00,90.99221508,,3.73019465347944310672287433516911644229E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334948831489998","225006826010661","171867388020004",39,972,6,1,"SMALL",2,1,2.646626,2.539692,,,175.718678,155.820158,,2.63681982536676949159409634993366970574E01,1.32232717825234078915628363431347005839E02,,,8.81268480395398691298926684218202743052E00,86.14195958784,,3.72780734334400920026390965891649784083E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334948832489998","225006827010661","171867388020004",39,972,6.7,1,"SMALL",2,1,3.702724,3.553119,,,228.504707,202.628656,,3.55147194942965042966825108534340341595E01,1.79280589396668030407574406746837599867E02,,,1.13160435454663611572680429407776415856E01,120.51566831616,,4.7448877535041669250306363806059958281E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334948990489998","224920670010661","171867419020004",39,318,6.5,1,"SMALL",2,1,3.496484,3.39053,,,323.364902,286.746809,,4.18393347521270280244356994231149121516E01,2.10841172731477610489007726686204787825E02,,,1.18692615270791755349433109524056808417E01,140.560670774784,,5.84112404296144349540644157337991069832E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334949021489998","224920864010661","171867422020004",39,462,6.8,1,"SMALL",2,1,3.707455,3.557659,,,236.706894,209.902021,,3.82328144148921399251608061432031362908E01,1.93161777677400633331810189509699102277E02,,,1.2970931656793095961709290876475224164E01,130.363015692,,4.98278303286075373701008986332238781132E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"334949340489998","224915650010661","171867464020004",39,972,5,1,"SMALL",2,1,1.418389,1.361081,,,113.850486,100.957968,,1.51931552550271481455714082475914533609E01,7.52258632049048809465634314723789973309E01,,,5.48667426643311757063320026689119680709E00,46.16549822976,,2.35736907087117633759302312054878005238E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325933489998","247542933010661","306266571489998",39,316,6.5,1,"SMALL",2,1,3.774827,3.622309,,,212.601167,188.526046,,3.79735542107781740021111880509246956153E01,1.91360325158510823600573366999373580056E02,,,1.0137153534958066987795733449584051419E01,127.57344931968,,5.36497223038727566127776335497895286367E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325939489998","247542938010661","306266571489998",39,316,7.8,1,"SMALL",2,1,6.250814,5.808837,,,328.132074,290.974142,,5.94512864170283457866768942877856766289E01,3.02501476870041529949271655869559508617E02,,,1.49714695458808140713312793916884701809E01,211.25150981376,,7.62784975104007158779403764778710384365E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325954489998","247542957010661","306266571489998",39,316,5.6,1,"SMALL",2,1,1.790417,1.718077,,,149.105434,132.220618,,1.90081216937129305156252760644823499779E01,9.48915221996603057363702409724584080311E01,,,5.31563917964858978277100193126037016433E00,60.50864646528,,2.90672365547317159535992390411980378668E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326205489998","247579654010661","306266582489998",39,541,12.3,1,"LARGE",4,1,11.054165,9.285499,,,1127.659365,1012.83092,,1.1031060798777738609931393728899324081E02,5.71170365900156515735835677393698805035E02,,,3.18094668020164192581889324190296834739E01,434.56133448,,1.04799564618140096477646744974669121561E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326208489998","247579657010661","306266582489998",39,833,12.6,1,"LARGE",2,1,23.206061,21.117516,15.542492,76.975816,1388.746694,1247.331982,9.18036351982834723553660383162489376118E02,2.54745418761221989525856837486113062563E02,1.31997364457095383300712783251863632601E03,,,5.72227441423692038538024457214048719575E01,1007.8485116544,7.04309721621861278869078100688859284534E02,2.54902388774184629153325386797231454051E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326210489998","247579659010661","306266582489998",39,762,14.7,1,"LARGE",2,1,41.325785,36.316599,29.416445,160.094869,1707.306307,1533.452982,1.2420969073973306255907938956508565133E03,3.35615848012740513955316323835661825188E02,1.74628948115368597320851746008461847072E03,,,8.07931744643403822247060986242914843302E01,1361.46575439264,9.6931510685193003783760690394819566048E02,3.04030552296705590983811361460326986393E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469319063489998","","306266271489998",39,641,4.3,1,"SAPLING",3,2,,,,,89.580126,,,1.16776081451615605398499508994969845326E01,5.70941871570908834827696409643416843577E01,,5.70941871570908834827696409643416843577E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469323449489998","247550774010661","306266499489998",39,931,3.6,1,"SAPLING",2,2,,,,,58.207132,,,7.18737217770154327840944015695552592516E00,3.45198011521394017815354673526076608818E01,,3.45198011521394017815354673526076608818E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326441489998","","306266589489998",39,316,3.82,1,"SAPLING",2,2,,,,,67.2175,,,1.04899951989091504919327822624529153432E01,5.07025003170231920525759132524478889103E01,,5.07025003170231920525759132524478889103E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326465489998","247584282010661","306266589489998",39,316,12.94,1,"LARGE",3,1,24.019659,19.067152,,,1103.925662,991.513996,,2.04240665992277680840112756544712723953E02,1.05909610819793414439444276499950864747E03,,,4.34597382632449831767074260209223906705E01,811.76455241856,,2.03871817516129161217735338978586256797E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326466489998","247584283010661","306266589489998",39,316,14.14,1,"LARGE",3,1,29.07698,22.271729,,,1363.393603,1224.560572,,2.43687957308126615042728470230649453308E02,1.26670984484711873685724399718897963605E03,,,5.03074283358643946849683281238569844981E01,982.6809637632,,2.3372145274805434217227566906512265155E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326468489998","247584285010661","306266589489998",39,316,7,1,"SMALL",2,1,4.574925,4.251446,,,253.616827,224.89706,,4.49303421196752945918177620737318756501E01,2.27359495199304403287694450934491623764E02,,,1.17153987802372308701788142951949541216E01,154.613433312,,6.10306631070671724175156366392966696421E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469328234489998","","306266655489998",39,552,10.9,1,"SMALL",3,1,12.953243,10.254651,,,1035.087285,917.873194,,1.41720159149634443879864803521331125186E02,7.30973901073031561456572646936071905325E02,,,4.66069404588147496500145651554889059774E01,545.59059516,,1.38776365454216811806558081780582999348E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469328402489998","","306266666489998",39,129,2.05,1,"SAPLING",,2,,,,,14.845792,,,1.68494204831751600841184902754339259736E00,6.20773333148346236516014431821213798172E00,,6.20773333148346236516014431821213798172E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469328403489998","","306266666489998",39,129,2.45,1,"SAPLING",,2,,,,,22.878966,,,2.54723794904793321948430658880314999509E00,9.75664990902908524754067658655942873971E00,,9.75664990902908524754067658655942873971E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469324105489998","247578469010661","306266525489998",39,318,7.1,1,"SMALL",2,1,5.032479,4.72748,,,396.629677,351.715023,,5.85322830404262295646152496194110070116E01,2.96413618900648398008009564973016666815E02,,,1.60471874640410105906822491769045715662E01,202.308554507904,,7.80578769287033874173273157961120952488E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469324754489998","247556509010661","306266536489998",39,131,5.2,1,"SMALL",2,1,1.707367,1.673219,,,81.326651,68.477883,,1.72963038077910955982800872728141249221E01,7.27250824323320653938530862513570679893E01,,,5.2654878171095951528736107069604658668E00,55.909904185824,,1.15496904293984702409794755443966021225E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469324327489998","247578655010661","306266529489998",39,531,11.1,1,"LARGE",2,1,17.981335,15.963022,11.748784,52.212195,1042.374882,936.230872,6.89065910531204429837909137755996327011E02,1.74295212333300649155084895571082553571E02,8.99542558656872779114059104866772062822E02,,,4.11371403753750948005153309194744006556E01,673.4455894608,4.5875884088630458296588921768841572429E02,1.84959828820697684313543773947297662166E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469324791489998","247556561010661","306266536489998",39,131,5.1,1,"SMALL",2,1,1.41487,1.386573,,,77.857042,65.556436,,1.43835471786190109328282934819284539996E01,6.03869269668623997480364884479991378375E01,,,4.41156284514807123687854894957921486885E00,46.33171786464,,9.64364625707432851115793949841992296863E00,"",2019-06-13,"126144","",2019-06-13,"126144"
"469324796489998","247556571010661","306266536489998",39,131,5.2,1,"SMALL",2,1,1.554339,1.523253,,,81.326651,68.477883,,1.57460695704545090429503865141698499018E01,6.620687403633114040052092621612582046E01,,,4.79355233418375253845389725386880709006E00,50.898807674208,,1.051451402793938786206702896225701337E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325743489998","248066232010661","306266564489998",39,317,10.5,1,"SMALL",2,1,15.041836,13.674396,,,748.724997,663.938795,,1.20148957665964731726479027316768854617E02,6.18909790012555181418529574887334757959E02,,,2.48387956050727409933640894438615101063E01,458.999339180928,,1.35071655226554440425165485443473247853E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325820489998","247544617010661","306266567489998",39,531,8,1,"SMALL",2,1,7.190883,6.750625,,,503.126117,446.151723,,7.52614915892585767801727173814093269572E01,3.83407765432874135201009385283483869791E02,,,2.0249222315229754615793515102848405827E01,269.31640173984,,9.38421413778043805852158701806354639643E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325821489998","247544618010661","306266567489998",39,531,11.6,1,"LARGE",2,1,21.369432,18.970822,13.962525,64.47985,1146.61714,1029.858243,7.57975667282291457903089281002162162504E02,2.0537102494275238641826568803156397335E02,1.06145062848959126744030208090946090831E03,,,4.76125211332515899196157225142116641113E01,800.33822459136,5.45199552978933811131075552091599161308E02,2.13499882764979677520686358395249244195E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325823489998","247544620010661","306266567489998",39,762,6.1,1,"SMALL",2,1,3.440071,3.26633,,,200.582193,177.868109,,3.44851782469352438328908111696256888306E01,1.73117873698351149751915985703728364953E02,,,1.23161377210093128149374030777430422059E01,113.332120833984,,4.74696151433578369369785826259853227473E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325834489998","247544627010661","306266567489998",39,531,6.6,1,"SMALL",2,1,3.723422,3.572981,,,325.735375,288.848848,,4.12983906453332637551302629566127585237E01,2.08298798025329157193819177778689787781E02,,,1.19769137026007307652242292318106352452E01,139.45138798656,,5.68704963361684264285949485468791525358E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325850489998","247544642010661","306266567489998",39,743,5.4,1,"SMALL",2,1,2.193659,2.127184,,,125.560662,111.342075,,1.94106865415760327468050389139150750826E01,9.66564186506705889058194655410793545136E01,,,5.08053796502158091167232547141934056907E00,60.908047739136,,3.06678329465130079941471400696600139446E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326716489998","","306266595489998",39,531,5.01,1,"SMALL",3,1,0.818567,0.690666,,,171.261249,151.867492,,1.00806701883179705520240238983029766557E01,4.99200912674477584250401320054880755796E01,,,3.24465599644001540360238381202274616482E00,30.65736419616,,1.60180710748477430214377481934653294147E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327053489998","247583935010661","306266609489998",39,833,6.4,1,"SMALL",2,1,3.377525,3.276199,,,227.274217,201.537507,,4.38926989365698211997404166123468929136E01,2.20987470895892541167917668592882407569E02,,,1.29081808175742714083596608712103917688E01,146.68726176,,6.13920283183182697595580077216720157995E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327063489998","247583945010661","306266609489998",39,762,7.6,1,"SMALL",2,1,6.797028,6.31643,,,341.876407,303.162056,,6.34857971764915133833007001572505727975E01,3.22621197914040338593509516707516963074E02,,,2.05999669268429595465318983169775123242E01,223.926075539712,,7.80951554474853790469776183905394507499E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327071489998","247583953010661","306266609489998",39,318,5.4,1,"SMALL",2,1,1.827235,1.771865,,,208.556708,184.939584,,2.34095409802883036648034899731118755156E01,1.16568900773514806875921880849640193168E02,,,7.12559231218406797543738530246245795324E00,73.45589948736,,3.59874089739707389004844955471777352146E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327094489998","247583973010661","306266609489998",39,621,5,1,"SMALL",2,1,1.417774,1.389133,,,87.260167,77.378758,,1.36376309163100534815978645108880206894E01,6.75239962028209088257987952577402249574E01,,,4.27866879038897330532623518439508420834E00,41.43892531584,,2.1806402096591935520472560073345140749E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327724489998","247584368010661","306266637489998",39,835,7.3,1,"SMALL",2,1,4.508847,4.235584,,,327.454046,290.372895,,5.74865444192196755033284048169880709242E01,2.91541119743220346239464939420721226588E02,,,1.64716117544027167754594508411497294168E01,200.37893200416,,7.46905759846576294640054885795714971709E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469327728489998","","306266637489998",39,972,9.65,1,"SMALL",3,1,8.63963,6.839707,,,544.597329,482.926704,,7.49795892818030174025078741464347596279E01,3.85031932538805331502986666382424866527E02,,,2.03227933798682726468429236788650583399E01,281.2012948992,,8.35078442597370588561437427035598081866E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315556489998","247583547010661","306265270489998",39,316,5,1,"SMALL",2,1,1.008782,0.968024,,,113.850486,100.957968,,1.12199525075240044447347517961288809118E01,5.55533461173086715767874881314785938506E01,,,3.24778345400214190445435303056717854695E00,34.09263506688,,1.82129275964265296723331351009114153037E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315878489998","247577653010661","306266050489998",39,316,7.1,1,"SMALL",2,1,4.718772,4.385122,,,262.326439,232.620389,,4.61395607883056898285965837266496173429E01,2.33655573938613145326426112125743369119E02,,,1.19762927961161196555354500127797675355E01,159.47486350848,,6.22044176340170256708906621129636015834E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315893489998","247577667010661","306266050489998",39,316,17,1,"LARGE",2,1,50.414453,42.618404,36.225643,196.961868,2123.299135,1920.873317,1.63274230142141951162694877077048685352E03,4.11541246086450782384150087171665514179E02,2.14860153488589976240714919201865819772E03,,,7.9737680359951706727886922212340125889E01,1703.79878727552,1.30998546134396159271020168540456984832E03,3.65065067250428055679262269806318071834E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315910489998","247577682010661","306266050489998",39,316,8.5,1,"SMALL",2,1,8.213533,7.632779,,,402.620145,357.027127,,7.63304077876560168080693554582430565308E01,3.89924660716628035207150453712372886484E02,,,1.86916105395003982214815192381941016591E01,277.58324710272,,9.36498030744076369856689344741787848251E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315911489998","247577683010661","306266050489998",39,316,16.53,1,"LARGE",2,1,48.136902,41.751395,35.071172,188.408892,1986.219635,1796.862363,1.50936439352743629284722103297386829829E03,3.94406295728275019339001241828036599147E02,2.0578785670052680591934492683098806792E03,,,7.71624832226028031117528513186388875588E01,1626.82703808768,1.26638843918016380492144466670563249553E03,3.53889045694985256081696416991241791641E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315912489998","247577684010661","306266050489998",39,316,7.99,1,"SMALL",2,1,6.897749,6.41003,,,347.479385,308.130549,,6.51672847375883631440837437067138803172E01,3.31964964724869625399852988532861894534E02,,,1.6283286625814786600494741470681141073E01,233.11522156416,,8.25664565348948387993582470621807534608E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469316583489998","247551215010661","306266093489998",39,129,15.48,1,"LARGE",2,1,35.953876,33.437104,30.427765,158.400411,1126.905287,950.965041,8.65378197548548612343939834023903505519E02,2.55880253246141536737569810379730406782E02,1.12988120117219907418959285822814520128E03,,,3.95617007740094605243780378268807944146E01,931.51027726848,8.24962024000873951144556645473758936008E02,1.58809223129709613665214820401264406862E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469316584489998","247551216010661","306266093489998",39,129,11.94,1,"LARGE",2,1,17.868196,16.974786,14.768064,67.922399,590.12522,498.081353,4.33330782391636159654678415386208698007E02,1.29454347207012695759308878096980124986E02,5.67577312502071610420162063407188478137E02,,,2.22962130939226349374638399199615962439E01,462.93779870208,3.94911885266766870466341600857534421323E02,8.23433007060689754826982234872268818935E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469316588489998","247551220010661","306266093489998",39,762,23.4,1,"LARGE",2,1,121.651385,101.789934,86.521444,557.727436,5322.386273,4856.508187,4.12803196372110849389095782300045503517E03,9.34151643734560289295004603001099481888E02,4.90589034503332375014573917685379828766E03,,,1.81075818446968739299837517468877499077E02,4007.76887001504,2.85334093101830341989815579876006343636E03,7.17045656571315010845901659384920788587E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469316646489998","247544746010661","306266096489998",39,316,7.3,1,"SMALL",2,1,5.151008,4.786796,,,280.259554,248.522744,,4.9942423805432672279701440406675586636E01,2.53281360117000170840079188488022101659E02,,,1.28484930039568385717403771378424814145E01,174.08264220672,,6.6350224906323332268338811350179620244E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317082489998","247580569010661","306266117489998",39,318,6.4,1,"SMALL",2,1,3.383791,3.281252,,,311.884448,276.56641,,4.07038689456748469226550729982955132987E01,2.04932603187182818521754876738129791888E02,,,1.1616167526798321753096843087096501166E01,136.030347263616,,5.72860883967684967686580336510332907218E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317084489998","247580571010661","306266117489998",39,316,5.2,1,"SMALL",2,1,1.219405,1.170136,,,124.991664,110.837511,,1.33381332375495742698700323854580664932E01,6.62367234668969998599643119309605836423E01,,,3.81544736624495949902586208888049348543E00,41.2108162752,,2.12104598254520403609384498420800901569E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317807489998","247579368010661","306266164489998",39,317,19,1,"LARGE",3,1,61.759821,42.256719,,,3195.485959,2890.842658,,4.49012429718532704932233980897557268129E02,2.34956117863679521242542747372295853722E03,,,7.57838531777999828515551112885772655065E01,1884.591550322208,,3.89185775136787229573872362434381271713E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317808489998","247579369010661","306266164489998",39,317,12.4,1,"LARGE",3,1,21.70018,17.225916,,,1130.036121,1014.965653,,1.67846569082299142693276836419611101458E02,8.69292721152946967358958659333085239038E02,,,3.28085454558926186359174378790815987892E01,662.17769427264,,1.74306481424414348723041221454003640249E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317809489998","247579370010661","306266164489998",39,317,11.2,1,"LARGE",3,1,15.712698,12.472967,,,882.846466,792.947078,,1.23872546572257357522797129549069441518E02,6.39500251525664262181718066624840259507E02,,,2.50600994162939776313365264063312374837E01,479.470591139904,,1.34969560969466284550381540218509022023E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317810489998","247579371010661","306266164489998",39,317,15,1,"LARGE",3,1,33.56757,23.67397,,,1801.150221,1629.436637,,2.51744892713910797046878576591412418512E02,1.31054463572126867813374446052874775294E03,,,4.61108166873041523394220047395427618812E01,1024.30929627936,,2.40124522754604525794322455789204991059E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317811489998","247579372010661","306266164489998",39,317,17.8,1,"LARGE",2,1,56.510429,47.771703,40.605947,225.611944,2727.843413,2467.783055,2.09761556833818725281784490705721753315E03,4.14088677568632878493313415712724364601E02,2.16399884828293824710781842930005639444E03,,,7.14926216145604208191077086102820238579E01,1724.407151349792,1.32583042804670974290960543993443192315E03,3.68099075318585826288710720689774370582E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318893489998","247581003010661","306266267489998",39,742,5.29,1,"SMALL",3,1,1.484305,1.211677,,,100.555271,89.168314,,1.35014297468420373091049264610960958674E01,6.71318721777555460543068553794177855437E01,,,3.31837606641168274647155159404170459889E00,42.0127186752,,2.18007774361438633078353037853760809448E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318897489998","247581007010661","306266267489998",39,544,5.5,1,"SMALL",2,1,2.007995,1.947147,,,142.845327,126.669411,,2.405364026706793741471245875946156975E01,1.19930639242245929218155112858279499358E02,,,9.54562042177401543001212821546084654499E00,76.0313652384,,3.43536535820719137881429846428186528129E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318882489998","247580992010661","306266267489998",39,602,17.4,1,"LARGE",2,1,51.723057,43.88623,37.303296,211.365505,2244.160949,2030.212708,1.72568082493040682692498307555695715946E03,4.3487462599791431587098906783012830109E02,2.271548643788349371921891184104111382E03,,,9.54524900665327241563625582611114668899E01,1805.7967444296,1.30270795525677492453015492858575101688E03,3.70299409292216647765528625842999915106E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318885489998","247580995010661","306266267489998",39,531,12.5,1,"LARGE",2,1,26.416699,23.451559,17.260347,91.37958,1346.810682,1209.666273,8.90314355057449741400987456740082823492E02,2.50425627660132367647718370474552755008E02,1.29728628980157937027332064768910551924E03,,,5.63165581920814500564732311648715236084E01,989.37089096352,6.74495885034477054308496036416455350273E02,2.51598840645977920216847416524233995627E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469319102489998","247585303010661","306266274489998",39,130,9.5,1,"LARGE",2,1,9.350269,8.976258,7.549931,26.268704,398.410133,336.268729,2.82835642804351100425143751438517030148E02,8.23158464961783628610821904300711339445E01,3.58000598848721768327577637373247472043E02,,,1.85980517494754552216682801741800421068E01,288.531049614912,2.39513163771981974257676475096474395277E02,5.08714974843343131059093571990674299365E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283759020004","73999849010538","222444601010661",39,621,10.3,1,"SMALL",2,1,16.939512,16.083981,,,537.385892,476.531895,,1.30130357333559965099857267286932752935E02,6.69865903493917699297216836740614367092E02,,,2.97544597016152033807657616829806619124E01,495.11076705792,,1.4500067673438249591645107505763370518E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283768020004","73999865010538","222444601010661",39,316,9.2,1,"SMALL",2,1,10.688342,9.716674,,,486.079421,431.035409,,9.73955709666888838828805783937329208193E01,4.99198440656505796203764172293923312927E02,,,2.32374878332513176438409032938739833726E01,361.22149609728,,1.14739456725974478559923269000049329554E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283775020004","73999879010538","222444601010661",39,544,5.7,1,"SMALL",2,1,2.71624,2.63393,,,155.521772,137.910366,,3.20892776980451418914213572897824675358E01,1.60386381921207721058617086812968453339E02,,,1.25421862868326582407101556627761780508E01,102.8485805568,,4.4995615077575062817906931150192275288E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283776020004","73999881010538","222444601010661",39,316,6.4,1,"SMALL",2,1,3.426404,3.287963,,,204.897897,181.695099,,3.46498770832510950790505291182756392952E01,1.74452446283760202748986460685520383843E02,,,9.29521511666623686783761461621762387962E00,115.79820135936,,4.93590298077339658811488460693027599625E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283779020004","73999831010538","222444601010661",39,544,7.4,1,"SMALL",2,1,6.481389,6.154046,,,289.484874,256.703381,,7.01217022906281636591681404328792018824E01,3.55867590743820052728024349137910972119E02,,,2.4472644787572858506974517263357932368E01,245.41338714048,,8.59815588157671942210498318745530397509E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31283724020004","73999618010538","222444609010661",39,602,8.8,1,"SMALL",2,1,8.660364,8.135493,,,437.273585,387.756384,,8.24139502302782164537834473088102213658E01,4.21632865331382129930515399952354841368E02,,,2.4702214165799855670015419747544977668E01,302.3575562592,,9.45730949063822742604999802048098636998E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31289431020004","73951365010538","222444617010661",39,407,5,1,"SMALL",2,1,1.269551,1.243903,,,126.753323,112.399678,,1.96891592539932471883846221132772592929E01,9.74869259083232121911270831573335678109E01,,,7.1866103968189081765426634907963547111E00,59.82693070848,,3.04733848030243040145844196665372130998E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31289434020004","73951371010538","222444617010661",39,541,5.44,1,"SMALL",2,1,2.140729,2.075858,,,185.926213,164.871784,,2.67404030694277205527223852352699248841E01,1.33224506752128885855145242614642139128E02,,,1.10690411831325163677829656064312227112E01,84.156338448,,3.79991271209963694873622770082109164172E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31289447020004","73951425010538","222444617010661",39,802,5.8,1,"SMALL",2,1,2.056719,1.97362,,,143.534606,127.280635,,2.74320987302109631580195011552713442759E01,1.37267409006234726800818536604527707458E02,,,8.67589676790789394837235499332335438067E00,88.50275755776,,4.00887546805668328524461816112043530775E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"31280218020004","73989392010538","222444623010661",39,972,5.3,1,"SMALL",2,1,1.581335,1.517442,,,130.789527,115.978819,,1.6527556118863927654621990574409361994E01,8.21896313608368474215259239754665836624E01,,,5.82390046322008400857670078086562792055E00,51.4690385664,,2.48966923312167634129492231946009557419E01,"",2019-06-13,"126144","",2019-06-13,"126144"
