"CN","STATECD","INVYR","UNITCD","COUNTYCD","PLOT","LAT","LON","CONGCD","ECOSUBCD","HUC","EMAP_HEX","FIPSCOUNTY","ROADLESSCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ALP_ADFORCD","FVS_VARIANT","FVS_LOC_CD","FVS_REGION","FVS_FOREST","FVS_DISTRICT"
"19111430010661",39,1991,1,15,100,38.88896,-83.9166,3902," 222Hc",5090201,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111432010661",39,1991,1,15,101,38.91674,-83.83326,3902," 222Hc",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111434010661",39,1991,1,15,102,38.91674,-83.74992,3902," 222Hc",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111436010661",39,1991,1,15,103,38.77785,-83.74992,3902," 223Fd",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111438010661",39,1991,1,15,104,38.88896,-83.99993,3902," 222Hc",5090201,5428,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111440010661",39,1991,1,15,105,38.80563,-83.97215,3902," 223Fd",5090201,5428,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111442010661",39,1991,1,15,106,38.88896,-83.83326,3902," 222Hc",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111444010661",39,1991,1,15,107,38.97229,-83.72215,3902," 222Hc",5090201,5285,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111491010661",39,1991,1,15,108,39.02784,-83.9166,3902," 222Hc",5090201,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111552010661",39,1991,1,15,110,38.88896,-83.7777,3902," 222Hc",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111588010661",39,1991,1,15,111,38.75007,-83.72214,3902," 223Fd",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111632010661",39,1991,1,15,112,39.00007,-83.99993,3902," 222Hc",5090202,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19111686010661",39,1991,1,15,9600,38.946981,-83.862871,3902," 222Hc",5090201,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113737010661",39,1991,1,25,6,38.88896,-84.13882,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113799010661",39,1991,1,25,9,38.97229,-84.02771,3902," 222Hc",5090202,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113854010661",39,1991,1,25,16,39.00006,-84.27771,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113899010661",39,1991,1,25,19,39.1945,-84.22216,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113924010661",39,1991,1,25,23,39.08339,-84.27772,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113926010661",39,1991,1,25,24,38.77785,-84.05549,3902," 223Fd",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19113932010661",39,1991,1,25,25,39.25006,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114006010661",39,1991,1,25,39,39.1945,-84.30549,3901," 222Hc",5090202,5569,39061,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114008010661",39,1991,1,25,40,39.22228,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114010010661",39,1991,1,25,41,39.00006,-84.27771,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114012010661",39,1991,1,25,42,39.11117,-84.19438,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114014010661",39,1991,1,25,43,39.1945,-84.1666,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114016010661",39,1991,1,25,44,38.86118,-84.22216,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114018010661",39,1991,1,25,45,39.13895,-84.13882,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114065010661",39,1991,1,25,46,38.86118,-84.1666,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114067010661",39,1991,1,25,47,39.19451,-84.08327,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114069010661",39,1991,1,25,48,38.94451,-84.11104,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114071010661",39,1991,1,25,49,39.19451,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114073010661",39,1991,1,25,50,39.02784,-84.05549,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114097010661",39,1991,1,25,51,38.80563,-84.08326,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114099010661",39,1991,1,25,52,39.11117,-84.02771,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114101010661",39,1991,1,25,53,38.91673,-84.02771,3902," 222Hc",5090202,5427,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114103010661",39,1991,1,25,54,39.16673,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114105010661",39,1991,1,25,55,39.02784,-84.24994,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114107010661",39,1991,1,25,56,39.00006,-84.1666,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114109010661",39,1991,1,25,57,39.05562,-84.13882,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114111010661",39,1991,1,25,58,39.11117,-84.11105,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114113010661",39,1991,1,25,59,39.25006,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114115010661",39,1991,1,25,60,38.97229,-84.08327,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114117010661",39,1991,1,25,61,39.13895,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114119010661",39,1991,1,25,62,38.86118,-84.05549,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114121010661",39,1991,1,25,68,39.13895,-84.08327,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114168010661",39,1991,1,25,70,39.11117,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114216010661",39,1991,1,25,77,39.1945,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114256010661",39,1991,1,25,94,38.77785,-84.05549,3902," 223Fd",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114296010661",39,1991,1,25,95,39.0834,-84.05549,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114298010661",39,1991,1,25,98,39.13895,-84.30549,3902," 222Hc",5090202,5569,39061,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114300010661",39,1991,1,25,99,39.11117,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114323010661",39,1991,1,25,101,39.1945,-84.1666,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114325010661",39,1991,1,25,102,38.94451,-84.19438,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114327010661",39,1991,1,25,103,39.11117,-84.13882,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114329010661",39,1991,1,25,104,38.8334,-84.1666,3902," 223Fd",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114331010661",39,1991,1,25,106,38.8334,-84.13882,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114333010661",39,1991,1,25,107,39.0834,-84.05549,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114335010661",39,1991,1,25,108,38.91673,-84.08327,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114337010661",39,1991,1,25,109,39.19451,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114339010661",39,1991,1,25,110,38.97229,-84.05549,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114341010661",39,1991,1,25,111,39.0834,-84.22216,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114380010661",39,1991,1,25,112,38.86118,-84.1666,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114427010661",39,1991,1,25,113,38.88896,-84.11104,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114493010661",39,1991,1,25,114,39.02784,-84.24994,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114527010661",39,1991,1,25,115,39.13895,-84.11105,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114591010661",39,1991,1,25,116,39.22228,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114621010661",39,1991,1,25,117,39.11117,-84.24994,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114653010661",39,1991,1,25,118,39.00006,-84.19438,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114655010661",39,1991,1,25,119,39.02784,-84.1666,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114657010661",39,1991,1,25,120,39.05562,-84.11104,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114659010661",39,1991,1,25,121,39.05562,-84.05549,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114661010661",39,1991,1,25,122,39.13895,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114663010661",39,1991,1,25,123,39.16673,-84.22216,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114665010661",39,1991,1,25,124,38.94451,-84.27771,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114667010661",39,1991,1,25,125,39.16673,-84.22216,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114669010661",39,1991,1,25,126,38.94451,-84.13882,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114671010661",39,1991,1,25,127,38.91673,-84.11104,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114673010661",39,1991,1,25,128,39.13895,-84.02771,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114675010661",39,1991,1,25,129,39.00006,-84.24994,3902," 222Hc",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114705010661",39,1991,1,25,130,39.11117,-84.1666,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114753010661",39,1991,1,25,131,38.80563,-84.13882,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114782010661",39,1991,1,25,132,39.08339,-84.27772,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114784010661",39,1991,1,25,133,38.86118,-84.22216,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114841010661",39,1991,1,25,134,38.88896,-84.05549,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114894010661",39,1991,1,25,9001,39.020515,-84.156362,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19114896010661",39,1991,1,25,9600,39.020515,-84.156362,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19121801010661",39,1991,1,53,9,38.80563,-82.55544,3906," 221Ef",5090101,4729,39053,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"19121872010661",39,1991,1,53,12,38.7223,-82.38876,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19121928010661",39,1991,1,53,18,38.75008,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19121997010661",39,1991,1,53,21,38.86119,-82.22209,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19121999010661",39,1991,1,53,22,38.86119,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122010010661",39,1991,1,53,33,38.86119,-82.24987,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122063010661",39,1991,1,53,42,38.83341,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122130010661",39,1991,1,53,43,38.83341,-82.16653,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122165010661",39,1991,1,53,44,38.88897,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122167010661",39,1991,1,53,45,38.63897,-82.33321,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122199010661",39,1991,1,53,46,38.75008,-82.24987,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122235010661",39,1991,1,53,47,39.00008,-82.22209,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122270010661",39,1991,1,53,50,38.94452,-82.02764,3906," 221Ec",5030202,4456,54053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",921,9,21,
"19122316010661",39,1991,1,53,52,38.94452,-82.41655,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122367010661",39,1991,1,53,68,38.94452,-82.36099,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122369010661",39,1991,1,53,69,39.00008,-82.33321,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122371010661",39,1991,1,53,70,38.75008,-82.36099,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122373010661",39,1991,1,53,71,38.80564,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122375010661",39,1991,1,53,72,38.86119,-82.27765,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122377010661",39,1991,1,53,73,38.91675,-82.22209,3906," 221Ed",5030202,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122379010661",39,1991,1,53,74,38.86119,-82.22209,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122381010661",39,1991,1,53,75,38.7223,-82.19431,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122383010661",39,1991,1,53,76,38.7223,-82.38876,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122406010661",39,1991,1,53,77,38.80564,-82.27765,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122408010661",39,1991,1,53,78,38.69453,-82.22209,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122410010661",39,1991,1,53,87,38.83341,-82.55544,3906," 221Ef",5090101,4729,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122459010661",39,1991,1,53,94,38.83341,-82.27765,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122499010661",39,1991,1,53,101,38.94452,-82.11098,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122536010661",39,1991,1,53,103,38.69452,-82.41654,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122583010661",39,1991,1,53,110,38.9723,-82.30543,3906," 221Ed",5090101,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122627010661",39,1991,1,53,113,38.9723,-82.33321,3906," 221Ed",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122629010661",39,1991,1,53,114,38.66675,-82.33321,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122642010661",39,1991,1,53,115,38.94452,-82.22209,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122644010661",39,1991,1,53,116,38.91675,-82.16654,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122646010661",39,1991,1,53,117,38.75008,-82.4721,3906," 221Ed",5090101,4729,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122662010661",39,1991,1,53,118,38.86119,-82.44432,3906," 221Ef",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122731010661",39,1991,1,53,119,38.7223,-82.41654,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122799010661",39,1991,1,53,120,39.02785,-82.38877,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122827010661",39,1991,1,53,121,38.69453,-82.33321,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122837010661",39,1991,1,53,122,38.88897,-82.41654,3906," 221Ef",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122888010661",39,1991,1,53,123,38.66675,-82.27765,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122918010661",39,1991,1,53,124,38.75008,-82.22209,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122945010661",39,1991,1,53,125,38.63897,-82.19431,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19122985010661",39,1991,1,53,126,38.9723,-82.30543,3906," 221Ed",5090101,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123038010661",39,1991,1,53,127,38.61119,-82.24987,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123073010661",39,1991,1,53,128,38.80564,-82.27765,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123075010661",39,1991,1,53,129,38.88897,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123077010661",39,1991,1,53,130,38.86119,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123079010661",39,1991,1,53,131,38.66675,-82.24987,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123081010661",39,1991,1,53,132,39.00008,-82.41655,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123083010661",39,1991,1,53,133,38.86119,-82.33321,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123097010661",39,1991,1,53,134,38.66675,-82.24987,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123120010661",39,1991,1,53,135,39.00008,-82.36099,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123158010661",39,1991,1,53,136,38.91675,-82.19431,3906," 221Ed",5030202,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123199010661",39,1991,1,53,137,38.94452,-82.13876,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123240010661",39,1991,1,53,138,39.00008,-82.41655,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123288010661",39,1991,1,53,139,38.86119,-82.36099,3906," 221Ef",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123354010661",39,1991,1,53,140,38.69453,-82.30543,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123392010661",39,1991,1,53,141,38.88897,-82.22209,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123439010661",39,1991,1,53,142,38.61119,-82.24987,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123457010661",39,1991,1,53,143,38.9723,-82.38877,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123501010661",39,1991,1,53,144,38.61119,-82.30543,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123541010661",39,1991,1,53,145,38.58342,-82.22209,3906," 221Ec",5090101,4457,54011,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",921,9,21,
"19123585010661",39,1991,1,53,146,38.86119,-82.30543,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19123628010661",39,1991,1,53,147,38.80563,-82.55544,3906," 221Ef",5090101,4729,39053,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"19123687010661",39,1991,1,53,148,38.77786,-82.55544,3906," 221Ef",5090101,4729,39053,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"19123741010661",39,1991,1,53,149,38.69452,-82.44432,3906," 221Ed",5090101,4593,39053,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
