"CN","PLT_CN","CND_CN","SCD_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","SEEDLING_SOURCE_CD","LENGTH_CLASS_CD","SEEDLINGCOUNT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","TPA_UNADJ"
"233254096020004","247063595010661","211867984020004","211890248020004",2012,39,1,1,599,4,1,975,41,"1",4,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233254097020004","247063595010661","211867984020004","211890248020004",2012,39,1,1,599,4,1,975,41,"1",5,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"657556457126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,316,32,"1",1,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657556458126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,367,43,"1",5,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657556459126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,402,29,"1",2,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657556460126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,409,29,"1",2,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657556461126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,491,42,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657556462126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,541,36,"1",1,5,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,374.826412
"657556463126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,541,36,"1",2,7,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,524.756977
"657556464126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,541,36,"1",3,4,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,299.86113
"657556465126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,541,36,"1",5,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657556466126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,701,43,"1",1,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657556467126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,701,43,"1",2,4,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,299.86113
"657556468126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,701,43,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657556469126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,832,27,"1",2,4,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,299.86113
"657556470126144","463048805489998","657547170126144","657556300126144",2018,39,1,1,599,4,1,832,27,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"271097013489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,316,32,"1",2,7,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,524.756977
"271097012489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,316,32,"1",1,112,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,8396.111635
"271097014489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,316,32,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097030489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,541,36,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097031489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,541,36,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097050489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,762,41,"1",3,7,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,524.756977
"271097032489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,541,36,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097048489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,762,41,"1",1,72,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,5397.500336
"271097049489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,762,41,"1",2,32,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,2398.889038
"271097068489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,837,28,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271097084489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,975,41,"1",1,24,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1799.166779
"271097085489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,975,41,"1",2,20,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1499.305649
"271097086489998","16232467020004","271062076489998","271096880489998",2013,39,1,1,3708,1,1,975,41,"1",3,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271097102489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,316,32,"1",1,92,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,6896.805986
"271097121489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,403,29,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097139489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,407,29,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097157489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,471,43,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097174489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,541,36,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097175489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,541,36,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271097176489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,541,36,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271097192489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,762,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097211489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,931,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097228489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,975,41,"1",1,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271097229489998","16232467020004","271062076489998","271096881489998",2013,39,1,1,3708,2,1,975,41,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271097246489998","16232467020004","271062077489998","271096882489998",2013,39,1,1,3708,3,2,316,32,"1",1,32,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,2398.889038
"271097247489998","16232467020004","271062077489998","271096882489998",2013,39,1,1,3708,3,2,316,32,"1",2,6,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,449.791695
"271097264489998","16232467020004","271062077489998","271096882489998",2013,39,1,1,3708,3,2,621,39,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097283489998","16232467020004","271062077489998","271096882489998",2013,39,1,1,3708,3,2,931,41,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271097284489998","16232467020004","271062077489998","271096882489998",2013,39,1,1,3708,3,2,931,41,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271097300489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,316,32,"1",1,56,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,4198.055817
"271097301489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,316,32,"1",2,10,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,749.652825
"271097302489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,316,32,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097318489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,541,36,"1",1,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271097319489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,541,36,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097336489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,762,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097337489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,762,41,"1",2,14,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1049.513954
"271097338489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,762,41,"1",3,20,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1499.305649
"271097355489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,832,27,"1",2,14,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1049.513954
"271097356489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,832,27,"1",3,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271097373489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,833,26,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097390489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,931,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097391489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,931,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097409489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,975,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271097410489998","16232467020004","271062076489998","271096883489998",2013,39,1,1,3708,4,1,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098885489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,462,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098830489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,68,9,"1",1,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271098848489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,316,32,"1",1,6,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,449.791695
"271098867489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,403,29,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098886489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,462,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098902489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,541,36,"1",1,12,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,899.583389
"271098920489998","16232407020004","271061590489998","271098703489998",2013,39,1,1,5656,1,1,975,41,"1",1,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271098938489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,316,32,"1",1,108,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,8096.250505
"271098939489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,316,32,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098958489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,367,43,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098996489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,621,39,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098974489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,541,36,"1",1,20,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1499.305649
"271098975489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,541,36,"1",2,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271098976489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,541,36,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271099012489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,693,35,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099028489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,975,41,"1",1,32,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,2398.889038
"271099029489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,975,41,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271099030489998","16232407020004","271061590489998","271098704489998",2013,39,1,1,5656,2,1,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099046489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,316,32,"1",1,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271099065489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,403,29,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271099066489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,403,29,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099084489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,471,43,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099087489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,471,43,"1",6,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099100489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,541,36,"1",1,6,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,449.791695
"271099102489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,541,36,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099119489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,693,35,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099136489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,762,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099155489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,802,25,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099156489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,802,25,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271099172489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,972,41,"1",1,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271099173489998","16232407020004","271061590489998","271098705489998",2013,39,1,1,5656,3,1,972,41,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271099190489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,316,32,"1",1,80,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,5997.222596
"271099208489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,318,31,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099226489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,541,36,"1",1,16,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1199.444519
"271099227489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,541,36,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099228489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,541,36,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099248489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,693,35,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099262489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,762,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099265489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,762,41,"1",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099282489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,832,27,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099298489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,975,41,"1",1,22,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,1649.236214
"271099299489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,975,41,"1",2,10,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,749.652825
"271099300489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,975,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271099301489998","16232407020004","271061590489998","271098706489998",2013,39,1,1,5656,4,1,975,41,"1",4,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271094725489998","16232471020004","271062479489998","271094542489998",2013,39,1,1,5799,3,1,972,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271094672489998","16232471020004","271062479489998","271094542489998",2013,39,1,1,5799,3,1,544,36,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
